ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4+StopWordRemoval,TEDTALK805,PGN.TXT,0,00571,0,00192,0,00288,1

ROUGE-L+StopWordRemoval,TEDTALK806,PGN.TXT,0,10526,0,08889,0,09639,1

ROUGE-1+StopWordRemoval,TEDTALK806,PGN.TXT,0,23913,0,10577,0,14667,1

ROUGE-2+StopWordRemoval,TEDTALK806,PGN.TXT,0,02222,0,01000,0,01379,1

ROUGE-SU4+StopWordRemoval,TEDTALK806,PGN.TXT,0,06364,0,02917,0,04000,1

ROUGE-L+StopWordRemoval,TEDTALK832,PGN.TXT,0,11364,0,09434,0,10309,1

ROUGE-1+StopWordRemoval,TEDTALK832,PGN.TXT,0,18367,0,06716,0,09836,1

ROUGE-2+StopWordRemoval,TEDTALK832,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK832,PGN.TXT,0,05333,0,01905,0,02807,1

ROUGE-L+StopWordRemoval,TEDTALK833,PGN.TXT,0,08696,0,11111,0,09756,1

ROUGE-1+StopWordRemoval,TEDTALK833,PGN.TXT,0,17857,0,11905,0,14286,1

ROUGE-2+StopWordRemoval,TEDTALK833,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK833,PGN.TXT,0,04400,0,02821,0,03438,1

ROUGE-L+StopWordRemoval,TEDTALK834,PGN.TXT,0,04762,0,10526,0,06557,1

ROUGE-1+StopWordRemoval,TEDTALK834,PGN.TXT,0,12500,0,04412,0,06522,1

ROUGE-2+StopWordRemoval,TEDTALK834,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK834,PGN.TXT,0,03636,0,01311,0,01928,1

ROUGE-L+StopWordRemoval,TEDTALK835,PGN.TXT,0,04000,0,25000,0,06897,1

ROUGE-1+StopWordRemoval,TEDTALK835,PGN.TXT,0,06250,0,07407,0,06780,1

ROUGE-2+StopWordRemoval,TEDTALK835,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK835,PGN.TXT,0,01379,0,01818,0,01569,1

ROUGE-L+StopWordRemoval,TEDTALK836,PGN.TXT,0,11628,0,09804,0,10638,1

ROUGE-1+StopWordRemoval,TEDTALK836,PGN.TXT,0,12727,0,05833,0,08000,1

ROUGE-2+StopWordRemoval,TEDTALK836,PGN.TXT,0,01923,0,00855,0,01183,1

ROUGE-SU4+StopWordRemoval,TEDTALK836,PGN.TXT,0,04490,0,01930,0,02699,1

ROUGE-L+StopWordRemoval,TEDTALK837,PGN.TXT,0,05797,0,25000,0,09412,1

ROUGE-1+StopWordRemoval,TEDTALK837,PGN.TXT,0,05618,0,07353,0,06369,1

ROUGE-2+StopWordRemoval,TEDTALK837,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK837,PGN.TXT,0,01279,0,01724,0,01468,1

ROUGE-L+StopWordRemoval,TEDTALK838,PGN.TXT,0,16129,0,14706,0,15385,1

ROUGE-1+StopWordRemoval,TEDTALK838,PGN.TXT,0,25714,0,06818,0,10778,1

ROUGE-2+StopWordRemoval,TEDTALK838,PGN.TXT,0,06061,0,01600,0,02532,1

ROUGE-SU4+StopWordRemoval,TEDTALK838,PGN.TXT,0,07097,0,01864,0,02953,1

ROUGE-L+StopWordRemoval,TEDTALK839,PGN.TXT,0,11111,0,11628,0,11364,1

ROUGE-1+StopWordRemoval,TEDTALK839,PGN.TXT,0,15152,0,10417,0,12346,1

ROUGE-2+StopWordRemoval,TEDTALK839,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK839,PGN.TXT,0,03667,0,02558,0,03014,1

ROUGE-L+StopWordRemoval,TEDTALK830,PGN.TXT,0,13333,0,09524,0,11111,1

ROUGE-1+StopWordRemoval,TEDTALK830,PGN.TXT,0,18750,0,04286,0,06977,1

ROUGE-2+StopWordRemoval,TEDTALK830,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK830,PGN.TXT,0,04286,0,00923,0,01519,1

ROUGE-L+StopWordRemoval,TEDTALK831,PGN.TXT,0,10811,0,10000,0,10390,1

ROUGE-1+StopWordRemoval,TEDTALK831,PGN.TXT,0,19565,0,09574,0,12857,1

ROUGE-2+StopWordRemoval,TEDTALK831,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK831,PGN.TXT,0,04286,0,02143,0,02857,1

ROUGE-L+StopWordRemoval,TEDTALK829,PGN.TXT,0,02941,0,07692,0,04255,1

ROUGE-1+StopWordRemoval,TEDTALK829,PGN.TXT,0,02632,0,00962,0,01408,1

ROUGE-2+StopWordRemoval,TEDTALK829,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK829,PGN.TXT,0,00625,0,00204,0,00308,1

ROUGE-L+StopWordRemoval,TEDTALK821,PGN.TXT,0,08511,0,19048,0,11765,1

ROUGE-1+StopWordRemoval,TEDTALK821,PGN.TXT,0,09259,0,06579,0,07692,1

ROUGE-2+StopWordRemoval,TEDTALK821,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK821,PGN.TXT,0,02083,0,01515,0,01754,1

ROUGE-L+StopWordRemoval,TEDTALK822,PGN.TXT,0,04444,0,08000,0,05714,1

ROUGE-1+StopWordRemoval,TEDTALK822,PGN.TXT,0,04167,0,01852,0,02564,1

ROUGE-2+StopWordRemoval,TEDTALK822,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK822,PGN.TXT,0,00909,0,00426,0,00580,1

ROUGE-L+StopWordRemoval,TEDTALK823,PGN.TXT,0,11905,0,09434,0,10526,1

ROUGE-1+StopWordRemoval,TEDTALK823,PGN.TXT,0,18000,0,06818,0,09890,1

ROUGE-2+StopWordRemoval,TEDTALK823,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK823,PGN.TXT,0,04783,0,01803,0,02619,1

ROUGE-L+StopWordRemoval,TEDTALK824,PGN.TXT,0,11111,0,15625,0,12987,1

ROUGE-1+StopWordRemoval,TEDTALK824,PGN.TXT,0,23636,0,13265,0,16993,1

ROUGE-2+StopWordRemoval,TEDTALK824,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK824,PGN.TXT,0,05306,0,02955,0,03796,1

ROUGE-L+StopWordRemoval,TEDTALK825,PGN.TXT,0,11111,0,09302,0,10127,1

ROUGE-1+StopWordRemoval,TEDTALK825,PGN.TXT,0,14286,0,06250,0,08696,1

ROUGE-2+StopWordRemoval,TEDTALK825,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK825,PGN.TXT,0,03889,0,01628,0,02295,1

ROUGE-L+StopWordRemoval,TEDTALK826,PGN.TXT,0,13514,0,17857,0,15385,1

ROUGE-1+StopWordRemoval,TEDTALK826,PGN.TXT,0,14634,0,08824,0,11009,1

ROUGE-2+StopWordRemoval,TEDTALK826,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK826,PGN.TXT,0,04865,0,02903,0,03636,1

ROUGE-L+StopWordRemoval,TEDTALK827,PGN.TXT,0,04255,0,08000,0,05556,1

ROUGE-1+StopWordRemoval,TEDTALK827,PGN.TXT,0,05660,0,03947,0,04651,1

ROUGE-2+StopWordRemoval,TEDTALK827,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK827,PGN.TXT,0,01333,0,00909,0,01081,1

ROUGE-L+StopWordRemoval,TEDTALK828,PGN.TXT,0,08571,0,21429,0,12245,1

ROUGE-1+StopWordRemoval,TEDTALK828,PGN.TXT,0,16667,0,07143,0,10000,1

ROUGE-2+StopWordRemoval,TEDTALK828,PGN.TXT,0,02174,0,00935,0,01307,1

ROUGE-SU4+StopWordRemoval,TEDTALK828,PGN.TXT,0,04091,0,01765,0,02466,1

ROUGE-L+StopWordRemoval,TEDTALK820,PGN.TXT,0,06977,0,10000,0,08219,1

ROUGE-1+StopWordRemoval,TEDTALK820,PGN.TXT,0,14000,0,07143,0,09459,1

ROUGE-2+StopWordRemoval,TEDTALK820,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK820,PGN.TXT,0,03043,0,01591,0,02090,1

ROUGE-L+StopWordRemoval,TEDTALK818,PGN.TXT,0,10714,0,09375,0,10000,1

ROUGE-1+StopWordRemoval,TEDTALK818,PGN.TXT,0,13333,0,04878,0,07143,1

ROUGE-2+StopWordRemoval,TEDTALK818,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK818,PGN.TXT,0,02857,0,01053,0,01538,1

ROUGE-L+StopWordRemoval,TEDTALK819,PGN.TXT,0,07500,0,12000,0,09231,1

ROUGE-1+StopWordRemoval,TEDTALK819,PGN.TXT,0,06818,0,03571,0,04687,1

ROUGE-2+StopWordRemoval,TEDTALK819,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK819,PGN.TXT,0,01579,0,00811,0,01071,1

ROUGE-L+StopWordRemoval,TEDTALK854,PGN.TXT,0,07576,0,09804,0,08547,1

ROUGE-1+StopWordRemoval,TEDTALK854,PGN.TXT,0,18293,0,08065,0,11194,1

ROUGE-2+StopWordRemoval,TEDTALK854,PGN.TXT,0,01266,0,00552,0,00769,1

ROUGE-SU4+StopWordRemoval,TEDTALK854,PGN.TXT,0,04737,0,02045,0,02857,1

ROUGE-L+StopWordRemoval,TEDTALK1101,PGN.TXT,0,14706,0,13889,0,14286,1

ROUGE-1+StopWordRemoval,TEDTALK1101,PGN.TXT,0,30233,0,13265,0,18440,1

ROUGE-2+StopWordRemoval,TEDTALK1101,PGN.TXT,0,02439,0,01099,0,01515,1

ROUGE-SU4+StopWordRemoval,TEDTALK1101,PGN.TXT,0,09744,0,04524,0,06179,1

ROUGE-L+StopWordRemoval,TEDTALK1344,PGN.TXT,0,09259,0,17857,0,12195,1

ROUGE-1+StopWordRemoval,TEDTALK1344,PGN.TXT,0,14085,0,14286,0,14184,1

ROUGE-2+StopWordRemoval,TEDTALK1344,PGN.TXT,0,01471,0,01515,0,01493,1

ROUGE-SU4+StopWordRemoval,TEDTALK1344,PGN.TXT,0,03692,0,03834,0,03762,1

ROUGE-L+StopWordRemoval,TEDTALK612,PGN.TXT,0,07018,0,11429,0,08696,1

ROUGE-1+StopWordRemoval,TEDTALK612,PGN.TXT,0,09524,0,06667,0,07843,1

ROUGE-2+StopWordRemoval,TEDTALK612,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK612,PGN.TXT,0,02105,0,01500,0,01752,1

ROUGE-L+StopWordRemoval,TEDTALK1343,PGN.TXT,0,15909,0,30435,0,20896,1

ROUGE-1+StopWordRemoval,TEDTALK1343,PGN.TXT,0,16667,0,09524,0,12121,1

ROUGE-2+StopWordRemoval,TEDTALK1343,PGN.TXT,0,02174,0,01299,0,01626,1

ROUGE-SU4+StopWordRemoval,TEDTALK1343,PGN.TXT,0,04545,0,02857,0,03509,1

ROUGE-L+StopWordRemoval,TEDTALK613,PGN.TXT,0,10638,0,12195,0,11364,1

ROUGE-1+StopWordRemoval,TEDTALK613,PGN.TXT,0,13208,0,04930,0,07179,1

ROUGE-2+StopWordRemoval,TEDTALK613,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK613,PGN.TXT,0,03404,0,01212,0,01788,1

ROUGE-L+StopWordRemoval,TEDTALK855,PGN.TXT,0,14634,0,18182,0,16216,1

ROUGE-1+StopWordRemoval,TEDTALK855,PGN.TXT,0,25000,0,09836,0,14118,1

ROUGE-2+StopWordRemoval,TEDTALK855,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK855,PGN.TXT,0,06190,0,02321,0,03377,1

ROUGE-L+StopWordRemoval,TEDTALK1102,PGN.TXT,0,06061,0,08000,0,06897,1

ROUGE-1+StopWordRemoval,TEDTALK1102,PGN.TXT,0,19512,0,06780,0,10063,1

ROUGE-2+StopWordRemoval,TEDTALK1102,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1102,PGN.TXT,0,04324,0,01481,0,02207,1

ROUGE-L+StopWordRemoval,TEDTALK614,PGN.TXT,0,06818,0,12000,0,08696,1

ROUGE-1+StopWordRemoval,TEDTALK614,PGN.TXT,0,10638,0,05000,0,06803,1

ROUGE-2+StopWordRemoval,TEDTALK614,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK614,PGN.TXT,0,02326,0,01163,0,01550,1

ROUGE-L+StopWordRemoval,TEDTALK1346,PGN.TXT,0,15789,0,22500,0,18557,1

ROUGE-1+StopWordRemoval,TEDTALK1346,PGN.TXT,0,25352,0,11392,0,15721,1

ROUGE-2+StopWordRemoval,TEDTALK1346,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1346,PGN.TXT,0,07869,0,03243,0,04593,1

ROUGE-L+StopWordRemoval,TEDTALK1103,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-1+StopWordRemoval,TEDTALK1103,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-2+StopWordRemoval,TEDTALK1103,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1103,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-L+StopWordRemoval,TEDTALK856,PGN.TXT,0,12245,0,27273,0,16901,1

ROUGE-1+StopWordRemoval,TEDTALK856,PGN.TXT,0,11321,0,02985,0,04724,1

ROUGE-2+StopWordRemoval,TEDTALK856,PGN.TXT,0,02000,0,00505,0,00806,1

ROUGE-SU4+StopWordRemoval,TEDTALK856,PGN.TXT,0,02979,0,00718,0,01157,1

ROUGE-L+StopWordRemoval,TEDTALK1345,PGN.TXT,0,02439,0,08333,0,03774,1

ROUGE-1+StopWordRemoval,TEDTALK1345,PGN.TXT,0,04545,0,02439,0,03175,1

ROUGE-2+StopWordRemoval,TEDTALK1345,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1345,PGN.TXT,0,01500,0,00882,0,01111,1

ROUGE-L+StopWordRemoval,TEDTALK1104,PGN.TXT,0,07692,0,06897,0,07273,1

ROUGE-1+StopWordRemoval,TEDTALK1104,PGN.TXT,0,11111,0,03846,0,05714,1

ROUGE-2+StopWordRemoval,TEDTALK1104,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1104,PGN.TXT,0,02400,0,00857,0,01263,1

ROUGE-L+StopWordRemoval,TEDTALK615,PGN.TXT,0,11765,0,11429,0,11594,1

ROUGE-1+StopWordRemoval,TEDTALK615,PGN.TXT,0,17500,0,05932,0,08861,1

ROUGE-2+StopWordRemoval,TEDTALK615,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK615,PGN.TXT,0,04706,0,01481,0,02254,1

ROUGE-L+StopWordRemoval,TEDTALK857,PGN.TXT,0,03333,0,07692,0,04651,1

ROUGE-1+StopWordRemoval,TEDTALK857,PGN.TXT,0,03333,0,01389,0,01961,1

ROUGE-2+StopWordRemoval,TEDTALK857,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK857,PGN.TXT,0,00714,0,00323,0,00444,1

ROUGE-L+StopWordRemoval,TEDTALK616,PGN.TXT,0,08333,0,28571,0,12903,1

ROUGE-1+StopWordRemoval,TEDTALK616,PGN.TXT,0,23438,0,17857,0,20270,1

ROUGE-2+StopWordRemoval,TEDTALK616,PGN.TXT,0,03226,0,02532,0,02837,1

ROUGE-SU4+StopWordRemoval,TEDTALK616,PGN.TXT,0,07000,0,05676,0,06269,1

ROUGE-L+StopWordRemoval,TEDTALK1105,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-1+StopWordRemoval,TEDTALK1105,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-2+StopWordRemoval,TEDTALK1105,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1105,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-L+StopWordRemoval,TEDTALK1348,PGN.TXT,0,17073,0,17073,0,17073,1

ROUGE-1+StopWordRemoval,TEDTALK1348,PGN.TXT,0,19565,0,09574,0,12857,1

ROUGE-2+StopWordRemoval,TEDTALK1348,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1348,PGN.TXT,0,04762,0,02381,0,03175,1

ROUGE-L+StopWordRemoval,TEDTALK858,PGN.TXT,0,15909,0,12281,0,13861,1

ROUGE-1+StopWordRemoval,TEDTALK858,PGN.TXT,0,25000,0,08784,0,13000,1

ROUGE-2+StopWordRemoval,TEDTALK858,PGN.TXT,0,02000,0,00699,0,01036,1

ROUGE-SU4+StopWordRemoval,TEDTALK858,PGN.TXT,0,07083,0,02464,0,03656,1

ROUGE-L+StopWordRemoval,TEDTALK1347,PGN.TXT,0,10417,0,11628,0,10989,1

ROUGE-1+StopWordRemoval,TEDTALK1347,PGN.TXT,0,15000,0,04945,0,07438,1

ROUGE-2+StopWordRemoval,TEDTALK1347,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1347,PGN.TXT,0,04231,0,01279,0,01964,1

ROUGE-L+StopWordRemoval,TEDTALK1106,PGN.TXT,0,09091,0,16667,0,11765,1

ROUGE-1+StopWordRemoval,TEDTALK1106,PGN.TXT,0,10526,0,03846,0,05634,1

ROUGE-2+StopWordRemoval,TEDTALK1106,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1106,PGN.TXT,0,03125,0,01064,0,01587,1

ROUGE-L+StopWordRemoval,TEDTALK617,PGN.TXT,0,11429,0,08889,0,10000,1

ROUGE-1+StopWordRemoval,TEDTALK617,PGN.TXT,0,11429,0,03704,0,05594,1

ROUGE-2+StopWordRemoval,TEDTALK617,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK617,PGN.TXT,0,02759,0,00816,0,01260,1

ROUGE-L+StopWordRemoval,TEDTALK859,PGN.TXT,0,06452,0,06250,0,06349,1

ROUGE-1+StopWordRemoval,TEDTALK859,PGN.TXT,0,15152,0,06757,0,09346,1

ROUGE-2+StopWordRemoval,TEDTALK859,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK859,PGN.TXT,0,04138,0,01765,0,02474,1

ROUGE-L+StopWordRemoval,TEDTALK618,PGN.TXT,0,11111,0,09756,0,10390,1

ROUGE-1+StopWordRemoval,TEDTALK618,PGN.TXT,0,16667,0,04545,0,07143,1

ROUGE-2+StopWordRemoval,TEDTALK618,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK618,PGN.TXT,0,04211,0,01143,0,01798,1

ROUGE-L+StopWordRemoval,TEDTALK1107,PGN.TXT,0,08333,0,09091,0,08696,1

ROUGE-1+StopWordRemoval,TEDTALK1107,PGN.TXT,0,08333,0,01786,0,02941,1

ROUGE-2+StopWordRemoval,TEDTALK1107,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1107,PGN.TXT,0,01818,0,00392,0,00645,1

ROUGE-L+StopWordRemoval,TEDTALK1108,PGN.TXT,0,08333,0,06667,0,07407,1

ROUGE-1+StopWordRemoval,TEDTALK1108,PGN.TXT,0,08333,0,01282,0,02222,1

ROUGE-2+StopWordRemoval,TEDTALK1108,PGN.TXT,0,00000,0,00000,0,00000,1

ROUGE-SU4+StopWordRemoval,TEDTALK1108,PGN.TXT,0,01818,0,00274,0,00476,1

